Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, P-SLICE,   10, 22.00,    1944472, 0,0.00,40.158, 39.898, 39.834, 40.085,23, 9 8 7 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  8.53%, 45.68%, 26.63%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.40%,  9.24%,  9.50%, 26337.40, 14359.00, 0.00, 31115.53 , 0, 255, 65.98, 0, 255, 69.23, 0, 255, 63.56, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.53%,0.00%, 0.03%, 95.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 16.61%,0.00%, 1.33%, 82.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 26.28%,0.00%, 0.00%, 73.72%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 421.6, 700.4, 75910.1, 72025.5, 0.0, 0.0, 3812978.1, 1.000, 0
11, P-SLICE,   11, 22.00,    1944640, 0,0.00,40.449, 40.299, 40.311, 40.413,23, 10 9 8 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.91%, 48.50%, 36.50%,  6.57%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.30%,  3.78%,  3.44%, 25067.83, 12962.52, 0.00, 30644.81 , 0, 255, 68.75, 0, 255, 86.78, 0, 255, 80.32, 0.00%, 0.00%,0.00%, 0.85%, 99.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.61%,0.00%, 0.00%, 99.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 8.97%,0.00%, 4.44%, 86.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 34.35%,0.00%, 0.00%, 65.65%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 397.4, 647.5, 89502.3, 86183.1, 0.0, 0.0, 3900790.7, 1.000, 0
12, P-SLICE,   12, 22.00,   46601504, 0,0.00,39.281, 38.862, 38.791, 39.167,23, 11 10 9 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.57%,  1.20%, 0.10%,  0.47%,  2.98%, 0.86%,  2.00%, 20.31%, 0.00%,  0.01%,  1.04%,  6.61%, 63.84%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 34107.48, 18845.52, 0.00, 10218040.56 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.17%, 0.00%,0.00%, 11.61%, 25.21%, 0.00%, 0.00%, 0.00%, 0.00%, 33.82%, 0.00%,0.00%, 30.78%, 35.40%, 0.00%, 0.00%, 0.00%, 0.00%, 26.63%, 0.00%,0.00%, 33.61%, 39.76%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 681.3, 838.1, 281521.6, 258541.7, 0.0, 0.0, 4180884.3, 1.000, 0
13, P-SLICE,   13, 22.00,   57073448, 0,0.00,39.358, 39.247, 39.229, 39.328,23, 12 11 10 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.22%,  0.20%, 0.08%,  0.40%,  1.69%, 2.12%,  6.66%, 46.14%, 0.00%,  0.00%,  0.12%,  1.59%, 40.76%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 35716.93, 17775.92, 0.00, 19286403.25 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 78.82%, 0.00%,0.00%, 10.59%, 10.59%, 0.00%, 0.00%, 0.00%, 0.00%, 54.60%, 0.00%,0.00%, 29.66%, 15.74%, 0.00%, 0.00%, 0.00%, 0.00%, 57.40%, 0.00%,0.00%, 22.65%, 19.95%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 687.6, 696.8, 277526.6, 255547.2, 0.0, 0.0, 4457389.4, 1.000, 0
14, P-SLICE,   14, 22.00,    1955512, 0,0.00,40.152, 39.899, 39.837, 40.081,23, 13 12 11 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  8.55%, 47.06%, 25.41%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.45%,  8.98%,  9.52%, 26384.12, 14349.65, 0.00, 31200.37 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.99%,0.00%, 0.03%, 94.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 15.82%,0.00%, 1.32%, 82.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 27.27%,0.00%, 0.00%, 72.73%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 660.8, 1016.6, 73348.9, 70328.6, 0.0, 0.0, 4529534.7, 1.000, 0
15, P-SLICE,   15, 22.00,    1958520, 0,0.00,40.451, 40.299, 40.302, 40.414,23, 14 13 12 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.66%, 51.07%, 34.60%,  6.10%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.40%,  3.75%,  3.42%, 25033.88, 12966.91, 0.00, 30649.40 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.77%,0.00%, 0.00%, 99.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 9.33%,0.00%, 4.75%, 85.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 35.92%,0.00%, 0.00%, 64.08%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 683.1, 699.7, 87611.6, 82818.2, 0.0, 0.0, 4615443.6, 1.000, 0
16, P-SLICE,   16, 22.00,   46947392, 0,0.00,39.288, 38.868, 38.808, 39.175,23, 15 14 13 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.65%,  1.46%, 0.13%,  0.48%,  3.70%, 0.81%,  2.00%, 22.47%, 0.00%,  0.01%,  0.93%,  6.51%, 60.83%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 34151.30, 18799.27, 0.00, 10478875.74 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.51%, 0.00%,0.00%, 10.25%, 20.23%, 0.00%, 0.00%, 0.00%, 0.00%, 38.62%, 0.00%,0.00%, 28.77%, 32.60%, 0.00%, 0.00%, 0.00%, 0.00%, 29.35%, 0.00%,0.00%, 32.86%, 37.78%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 614.6, 1163.3, 302501.8, 280464.6, 0.0, 0.0, 4916806.0, 1.000, 0
17, P-SLICE,   17, 22.00,   57326288, 0,0.00,39.362, 39.244, 39.213, 39.329,23, 16 15 14 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.27%,  0.27%, 0.07%,  0.43%,  1.88%, 2.15%,  6.77%, 47.36%, 0.00%,  0.00%,  0.12%,  1.53%, 39.16%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 35712.73, 17773.15, 0.00, 19616253.85 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.72%, 0.00%,0.00%, 9.70%, 8.58%, 0.00%, 0.00%, 0.00%, 0.00%, 57.46%, 0.00%,0.00%, 26.78%, 15.76%, 0.00%, 0.00%, 0.00%, 0.00%, 58.96%, 0.00%,0.00%, 21.82%, 19.22%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 454.0, 702.6, 279154.2, 254054.0, 0.0, 0.0, 5194106.7, 1.000, 0
18, P-SLICE,   18, 22.00,    1941136, 0,0.00,40.156, 39.908, 39.857, 40.088,23, 17 16 15 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  8.61%, 45.36%, 26.65%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.41%,  9.12%,  9.83%, 26367.23, 14311.43, 0.00, 31150.13 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.58%,0.00%, 0.00%, 95.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 16.51%,0.00%, 1.34%, 82.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 26.95%,0.00%, 0.00%, 73.05%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 683.4, 990.5, 88875.7, 83901.3, 0.0, 0.0, 5282124.4, 1.000, 0
19, P-SLICE,   19, 22.00,    1948872, 0,0.00,40.458, 40.299, 40.303, 40.419,23, 18 17 16 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.33%, 50.94%, 35.51%,  6.22%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.43%,  3.43%,  3.14%, 25019.14, 12984.50, 0.00, 30621.27 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.83%,0.00%, 0.02%, 99.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 8.40%,0.00%, 4.57%, 87.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 33.55%,0.00%, 0.00%, 66.45%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 414.5, 1193.7, 96366.1, 91481.9, 0.0, 0.0, 5377595.3, 1.000, 0
