Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, P-SLICE,   10, 27.00,    1448568, 0,0.00,35.655, 35.298, 35.261, 35.561,23, 9 8 7 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  9.01%, 48.99%, 17.16%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.75%, 14.34%,  9.71%, 74527.63, 41544.05, 0.00, 85348.08 , 0, 255, 65.98, 0, 255, 69.23, 0, 255, 63.56, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 7.75%,0.00%, 0.03%, 92.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 22.36%,0.00%, 1.26%, 76.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 36.14%,0.00%, 0.01%, 63.85%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 673.6, 836.0, 84513.1, 80798.9, 0.0, 0.0, 4272459.7, 1.000, 0
11, P-SLICE,   11, 27.00,    1408456, 0,0.00,36.226, 36.047, 36.059, 36.182,23, 10 9 8 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.24%, 77.38%, 17.28%,  1.07%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.25%,  2.50%,  1.28%, 69477.29, 35369.06, 0.00, 82976.81 , 0, 255, 68.75, 0, 255, 86.78, 0, 255, 80.32, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.32%,0.00%, 0.01%, 99.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 11.23%,0.00%, 11.14%, 77.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.39%,0.00%, 0.00%, 45.61%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 370.3, 1211.5, 94175.1, 89948.6, 0.0, 0.0, 4365880.0, 1.000, 0
12, P-SLICE,   12, 27.00,   35508768, 0,0.00,34.890, 34.379, 34.342, 34.758,23, 11 10 9 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.46%,  0.99%, 0.14%,  0.59%,  2.91%, 0.87%,  2.11%, 21.02%, 0.00%,  0.01%,  0.98%,  5.99%, 63.90%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 97568.86, 55151.92, 0.00, 10027878.17 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 33.33%, 66.67%, 0.00%, 0.00%, 0.00%, 0.00%, 60.22%, 0.00%,0.00%, 13.76%, 26.02%, 0.00%, 0.00%, 0.00%, 0.00%, 36.55%, 0.00%,0.00%, 28.51%, 34.94%, 0.00%, 0.00%, 0.00%, 0.00%, 27.30%, 0.00%,0.00%, 32.81%, 39.89%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 372.2, 1218.1, 314269.6, 295439.8, 0.0, 0.0, 4679076.8, 1.000, 0
13, P-SLICE,   13, 27.00,   45406288, 0,0.00,35.016, 34.889, 34.818, 34.975,23, 12 11 10 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.17%,  0.17%, 0.08%,  0.40%,  1.41%, 2.12%,  6.45%, 43.27%, 0.00%,  0.00%,  0.10%,  1.44%, 44.36%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 104088.38, 51719.79, 0.00, 18805692.68 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 77.34%, 0.00%,0.00%, 12.89%, 9.77%, 0.00%, 0.00%, 0.00%, 0.00%, 53.35%, 0.00%,0.00%, 29.30%, 17.36%, 0.00%, 0.00%, 0.00%, 0.00%, 53.89%, 0.00%,0.00%, 23.91%, 22.21%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 370.8, 1199.0, 321215.4, 302224.1, 0.0, 0.0, 4999061.9, 1.000, 0
14, P-SLICE,   14, 27.00,    1458776, 0,0.00,35.643, 35.301, 35.252, 35.552,23, 13 12 11 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  8.53%, 49.06%, 17.07%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.57%, 14.52%, 10.23%, 74709.34, 41543.87, 0.00, 85745.11 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 33.33%,0.00%, 0.00%, 66.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 6.31%,0.00%, 0.04%, 93.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 22.56%,0.00%, 1.23%, 76.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.48%,0.00%, 0.00%, 62.52%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 672.3, 1049.6, 80103.2, 76950.6, 0.0, 0.0, 5078493.6, 1.000, 0
15, P-SLICE,   15, 27.00,    1429640, 0,0.00,36.207, 36.052, 36.041, 36.167,23, 14 13 12 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.32%, 76.09%, 17.96%,  1.52%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.27%,  2.55%,  1.31%, 69734.56, 35458.58, 0.00, 83302.31 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 3.23%, 96.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.35%,0.00%, 0.00%, 99.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 11.10%,0.00%, 10.70%, 78.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.38%,0.00%, 0.00%, 53.62%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 675.5, 1197.5, 86635.0, 83160.9, 0.0, 0.0, 5164239.8, 1.000, 0
16, P-SLICE,   16, 27.00,   35827792, 0,0.00,34.903, 34.353, 34.351, 34.765,23, 15 14 13 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.50%,  1.14%, 0.13%,  0.55%,  3.51%, 0.83%,  2.26%, 23.20%, 0.00%,  0.02%,  0.90%,  5.59%, 61.35%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 97743.23, 55107.99, 0.00, 10238836.18 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 38.46%, 61.54%, 0.00%, 0.00%, 0.00%, 0.00%, 64.99%, 0.00%,0.00%, 10.79%, 24.21%, 0.00%, 0.00%, 0.00%, 0.00%, 41.53%, 0.00%,0.00%, 27.16%, 31.31%, 0.00%, 0.00%, 0.00%, 0.00%, 29.99%, 0.00%,0.00%, 31.93%, 38.08%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 370.6, 1218.2, 345228.6, 323427.1, 0.0, 0.0, 5508151.4, 1.000, 0
17, P-SLICE,   17, 27.00,   45658712, 0,0.00,35.031, 34.867, 34.825, 34.985,23, 16 15 14 , -, 0.00%,  0.00%,  0.00%, 0.01%,  0.20%,  0.22%, 0.07%,  0.40%,  1.63%, 2.22%,  6.60%, 44.55%, 0.00%,  0.00%,  0.12%,  1.48%, 42.48%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 104032.32, 51652.48, 0.00, 19002102.34 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 78.26%, 0.00%,0.00%, 11.04%, 10.70%, 0.00%, 0.00%, 0.00%, 0.00%, 55.38%, 0.00%,0.00%, 27.81%, 16.81%, 0.00%, 0.00%, 0.00%, 0.00%, 55.68%, 0.00%,0.00%, 23.06%, 21.26%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 564.2, 1194.2, 355088.9, 332011.9, 0.0, 0.0, 5862325.7, 1.000, 0
18, P-SLICE,   18, 27.00,    1463968, 0,0.00,35.660, 35.300, 35.287, 35.568,23, 17 16 15 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  9.12%, 46.26%, 18.63%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.57%, 14.35%, 11.02%, 74541.48, 41473.37, 0.00, 85489.35 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 5.85%,0.00%, 0.03%, 94.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 23.39%,0.00%, 1.29%, 75.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.15%,0.00%, 0.00%, 62.85%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 673.8, 1038.6, 87513.3, 83042.9, 0.0, 0.0, 5948585.1, 1.000, 0
19, P-SLICE,   19, 27.00,    1407824, 0,0.00,36.220, 36.041, 36.073, 36.180,23, 18 17 16 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 73.26%, 21.10%,  1.38%,  0.00%,  0.00%,  0.02%,  0.03%,  0.00%,  0.31%,  2.71%,  1.19%, 69627.01, 35425.45, 0.00, 83012.94 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.43%,0.00%, 0.01%, 99.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 10.41%,0.00%, 9.02%, 80.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.97%,0.00%, 0.00%, 53.03%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 676.1, 1194.5, 100030.6, 95297.6, 0.0, 0.0, 6047776.4, 1.000, 0
