Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, b-SLICE,    8, 39.00,    2979840, 0,1.01,22.922, 27.865, 27.944, 24.168,29, 7 5 ,9 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.04%,  6.83%, 14.79%, 50.75%,  0.00%,  0.01%,  0.19%,  1.46%,  0.00%,  0.33%,  3.63%, 21.97%, 1416762.32, 228627.86, 0.00, 2350449.72 , 0, 255, 65.98, 0, 255, 69.23, 0, 255, 63.56, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.72%,0.00%, 0.06%, 95.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 20.00%,0.00%, 6.12%, 73.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 31.59%,0.00%, 13.51%, 54.90%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 4.3, 3.7, 2136277.4, 2087489.2, 0.0, 0.0, 30051553.2, 1.000, 0
11, P-SLICE,   15, 37.00,   26526664, 0,1.02,25.440, 28.041, 27.948, 26.079,23, 10 9 7 , -, 0.00%,  0.00%,  0.00%, 0.11%,  0.62%,  1.11%, 0.15%,  0.59%,  2.42%, 3.07%,  7.44%, 50.80%, 0.00%,  0.00%,  0.02%,  0.60%, 33.02%,  0.00%,  0.00%,  0.00%,  0.04%,  0.00%,  0.00%,  0.00%,  0.02%, 880024.44, 247132.89, 0.00, 20792346.77 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 99.08%, 0.00%,0.00%, 0.35%, 0.58%, 0.00%, 0.00%, 0.00%, 0.00%, 78.68%, 0.00%,0.00%, 13.82%, 7.50%, 0.00%, 0.00%, 0.00%, 0.00%, 64.96%, 0.06%,0.00%, 15.23%, 19.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 31229.7, 616.2, 3047436.5, 2965874.6, 0.0, 0.0, 33124106.5, 1.000, 0
12, B-SLICE,   13, 38.00,     435704, 0,1.02,25.447, 28.828, 28.752, 26.283,26, 10 9 5 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.46%, 25.52%, 16.31%, 10.26%,  0.00%,  0.06%,  0.29%,  0.48%,  0.17%,  6.65%, 17.55%, 22.25%, 813742.46, 209562.32, 0.00, 889432.46 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 26.55%,0.00%, 0.00%, 73.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 20.82%,0.00%, 0.02%, 79.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.26%,0.00%, 5.68%, 44.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.89%,0.00%, 11.01%, 20.10%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.8, 3.2, 1644814.4, 1601965.3, 0.0, 0.0, 34773221.9, 1.000, 0
13, b-SLICE,   11, 39.00,    5392472, 0,1.02,22.872, 27.707, 27.708, 24.081,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.87%, 10.68%, 24.46%, 54.36%,  0.00%,  0.00%,  0.02%,  0.67%,  0.00%,  0.00%,  0.17%,  8.78%, 1514156.97, 268657.94, 0.00, 3587526.02 , 0, 255, 68.75, 0, 255, 86.78, 0, 255, 80.32, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.20%, 99.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.72%,0.00%, 7.66%, 91.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 14.80%,0.00%, 15.64%, 69.56%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.5, 3.8, 2237289.3, 2193147.5, 0.0, 0.0, 37013262.0, 1.000, 0
14, b-SLICE,   12, 39.00,   18789816, 0,1.01,22.732, 26.288, 26.266, 23.618,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.49%,  6.61%, 13.44%, 79.40%,  0.00%,  0.00%,  0.00%,  0.02%,  0.00%,  0.00%,  0.00%,  0.04%, 1530630.54, 352500.50, 0.00, 11698557.14 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 3.40%, 96.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 19.19%, 80.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 38.40%, 61.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.07%,0.00%, 44.02%, 55.91%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.4, 2.6, 4655078.2, 4562405.7, 0.0, 0.0, 41669167.4, 1.000, 0
15, b-SLICE,   14, 39.00,   19354272, 0,1.01,22.644, 26.311, 26.325, 23.563,28, 13 10 9 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.28%, 14.37%, 16.63%, 68.71%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.01%, 1567398.47, 350341.44, 0.00, 13362025.92 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 4.21%, 95.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 17.28%, 82.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 36.95%, 63.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.03%,0.00%, 41.56%, 58.41%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.3, 2.5, 4284152.7, 4190694.6, 0.0, 0.0, 45952502.9, 1.000, 0
16, P-SLICE,   20, 37.00,   19674488, 0,1.01,25.626, 27.671, 27.722, 26.144,23, 15 13 10 , -, 0.00%,  0.00%,  0.00%, 0.18%,  1.70%,  6.53%, 1.14%,  4.94%, 28.54%, 1.84%,  4.58%, 45.38%, 0.00%,  0.00%,  0.00%,  0.21%,  4.97%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 800141.46, 239860.91, 0.00, 17290715.14 , 0, 255, 65.98, 0, 255, 68.60, 0, 255, 63.87, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.68%, 0.00%,0.00%, 2.18%, 0.14%, 0.00%, 0.00%, 0.00%, 0.00%, 91.25%, 0.00%,0.00%, 6.15%, 2.61%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 47447.3, 657.7, 2426783.4, 2363798.7, 0.0, 0.0, 48421038.8, 1.000, 0
17, B-SLICE,   18, 38.00,   17501840, 0,1.01,24.429, 26.420, 26.439, 24.929,26, 15 13 9 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.04%,  2.24%,  9.37%, 88.18%,  0.00%,  0.00%,  0.00%,  0.05%,  0.00%,  0.00%,  0.00%,  0.12%, 1027322.05, 336985.45, 0.00, 7760810.37 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 10.00%, 90.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 8.31%, 91.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 27.97%, 72.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.19%,0.00%, 41.61%, 58.20%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 2.1, 3.9, 3203358.1, 3119376.6, 0.0, 0.0, 51627594.5, 1.000, 0
18, b-SLICE,   16, 39.00,     515784, 0,1.01,24.282, 26.663, 26.607, 24.870,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.10%, 20.31%, 16.49%, 10.78%,  0.00%,  0.11%,  0.58%,  1.13%,  0.12%,  8.05%, 20.52%, 21.81%, 1020154.85, 300976.91, 0.00, 1113870.79 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 54.76%,0.00%, 0.00%, 45.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 28.66%,0.00%, 0.02%, 71.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.40%,0.00%, 6.03%, 39.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.04%,0.00%, 12.13%, 19.83%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 2.9, 2.5, 1702521.0, 1661782.8, 0.0, 0.0, 53333940.3, 1.000, 0
19, b-SLICE,   17, 39.00,   24760784, 0,1.02,22.999, 26.857, 26.830, 23.960,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  3.49%,  9.05%, 87.46%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 1495946.44, 342904.03, 0.00, 17161712.95 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 25.00%, 75.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 35.88%, 64.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 46.94%, 53.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 50.23%, 49.77%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.4, 3.2, 4668082.2, 4556144.8, 0.0, 0.0, 58002317.6, 1.000, 0
