10, P-SLICE,   14, 37.00,    4828112, 0,1.01,29.303, 28.603, 28.017, 29.055,23, 9 8 7 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  0.13%, 0.00%,  0.04%,  0.22%, 0.10%,  0.17%,  1.71%, 0.00%,  0.03%,  2.26%,  9.20%, 56.76%,  0.00%,  0.08%,  0.54%,  2.68%,  0.03%,  0.80%,  4.39%, 20.84%, 332174.38, 212402.80, 0.00, 1424586.19 , 0, 255, 66.65, 0, 255, 61.20, 0, 255, 64.35, 0.00%, 42.50%,0.00%, 2.50%, 55.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.51%, 26.95%,0.00%, 9.80%, 58.74%, 0.00%, 0.00%, 0.00%, 0.00%, 1.78%, 33.38%,0.00%, 15.63%, 49.22%, 0.00%, 0.00%, 0.00%, 0.00%, 2.41%, 28.59%,0.00%, 11.19%, 57.81%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 6336.9, 656.5, 1460147.8, 1429011.0, 0.0, 0.0, 14932501.9, 1.000, 0
11, B-SLICE,   12, 38.00,     137624, 0,1.01,29.605, 28.896, 28.284, 29.351,26, 9 8 5 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.14%, 16.35%,  7.86%,  2.72%,  0.00%,  2.84%,  2.37%,  0.85%,  1.45%, 42.73%, 18.02%,  4.67%, 299796.46, 193114.02, 0.00, 309177.43 , 0, 255, 66.65, 0, 255, 61.20, 0, 255, 64.35, 0.00%, 91.18%,0.00%, 2.35%, 6.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 73.59%,0.00%, 8.14%, 18.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.86%,0.00%, 21.81%, 11.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 67.05%,0.00%, 23.64%, 9.32%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.8, 4.3, 1305958.1, 1279865.8, 0.0, 0.0, 16240185.9, 1.000, 0
12, b-SLICE,   10, 39.00,     103280, 0,1.01,29.035, 29.062, 28.540, 28.976,29, 9 8 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.87%, 14.55%,  6.02%,  3.44%,  0.00%,  3.28%,  1.53%,  0.70%,  6.03%, 44.83%, 13.69%,  5.07%, 339228.50, 183615.74, 0.00, 344930.82 , 0, 255, 66.22, 0, 255, 60.88, 0, 255, 64.20, 0.00%, 87.44%,0.00%, 2.58%, 9.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 76.78%,0.00%, 9.38%, 13.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.20%,0.00%, 29.36%, 7.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.63%,0.00%, 23.20%, 14.18%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 12.8, 1223461.5, 1198911.9, 0.0, 0.0, 17465375.5, 1.000, 0
13, b-SLICE,   11, 39.00,      83168, 0,1.01,28.030, 32.453, 30.855, 28.936,29, 9 8 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.20%, 20.31%,  4.53%,  1.46%,  0.00%,  1.55%,  0.79%,  0.10%,  8.59%, 44.76%, 13.67%,  3.04%, 430204.15, 99234.92, 0.00, 440135.02 , 0, 255, 71.08, 0, 255, 96.47, 0, 255, 105.94, 0.00%, 87.71%,0.00%, 0.14%, 12.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 69.52%,0.00%, 3.90%, 26.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 64.93%,0.00%, 19.53%, 15.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.15%,0.00%, 6.85%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 4.3, 1282748.0, 1255095.0, 0.0, 0.0, 18747483.4, 1.000, 0
14, b-SLICE,   13, 39.00,    3220392, 0,1.01,26.723, 30.894, 29.026, 27.532,28, 12 9 8 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.06%,  2.75%,  6.56%, 54.07%,  0.00%,  0.30%,  1.03%,  4.12%,  0.15%,  2.96%,  6.49%, 21.53%, 592764.59, 152662.36, 0.00, 2173442.02 , 0, 255, 71.06, 0, 255, 96.33, 0, 255, 105.70, 0.00%, 72.22%,0.00%, 0.00%, 27.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.24%,0.00%, 10.61%, 35.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.73%,0.00%, 21.85%, 26.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 32.17%,0.00%, 19.41%, 48.42%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 3.8, 1869744.6, 1827701.3, 0.0, 0.0, 20615771.2, 1.000, 0
15, P-SLICE,   19, 37.00,    5242352, 0,1.01,28.074, 31.703, 30.419, 28.821,23, 14 12 9 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.08%,  1.11%, 0.03%,  0.08%,  1.73%, 0.20%,  0.55%,  9.32%, 0.00%,  0.02%,  2.18%,  8.33%, 50.93%,  0.00%,  0.15%,  1.02%,  5.14%,  0.04%,  0.95%,  4.32%, 13.82%, 443320.48, 116252.99, 0.00, 3342284.27 , 0, 255, 71.11, 0, 255, 96.21, 0, 255, 105.67, 0.00%, 65.62%,0.00%, 0.00%, 34.38%, 0.00%, 0.00%, 0.00%, 0.00%, 26.68%, 24.58%,0.00%, 9.14%, 39.60%, 0.00%, 0.00%, 0.00%, 0.00%, 11.58%, 33.54%,0.00%, 19.20%, 35.68%, 0.00%, 0.00%, 0.00%, 0.00%, 12.60%, 23.71%,0.00%, 18.71%, 44.99%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 35865.6, 620.0, 1579806.8, 1543846.7, 0.0, 0.0, 22227185.9, 1.000, 0
16, B-SLICE,   17, 38.00,     159536, 0,1.01,28.463, 32.271, 30.762, 29.227,26, 14 12 9 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.30%, 21.07%, 10.22%,  3.25%,  0.00%,  2.04%,  1.98%,  0.64%,  1.35%, 34.25%, 19.44%,  5.48%, 392951.50, 104167.31, 0.00, 409878.38 , 0, 255, 71.11, 0, 255, 96.21, 0, 255, 105.67, 0.00%, 82.07%,0.00%, 3.80%, 14.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.27%,0.00%, 7.72%, 29.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.39%,0.00%, 19.53%, 17.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.36%,0.00%, 20.90%, 13.74%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 5.3, 1352541.9, 1322519.1, 0.0, 0.0, 23581559.5, 1.000, 0
17, b-SLICE,   15, 39.00,    3127960, 0,1.01,27.001, 31.109, 29.167, 27.786,29, 14 12 ,17 19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.04%,  2.23%,  6.39%, 56.23%,  0.00%,  0.33%,  1.13%,  5.13%,  0.19%,  3.24%,  5.70%, 19.40%, 554756.19, 144148.15, 0.00, 1977451.91 , 0, 255, 71.06, 0, 255, 96.33, 0, 255, 105.70, 0.00%, 83.06%,0.00%, 0.81%, 16.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.51%,0.00%, 10.85%, 27.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.01%,0.00%, 24.48%, 25.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 30.37%,0.00%, 24.77%, 44.85%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 4.5, 1896524.4, 1854358.8, 0.0, 0.0, 25479813.4, 1.000, 0
18, b-SLICE,   16, 39.00,    3831000, 0,1.01,28.086, 27.484, 26.854, 27.857,29, 14 12 ,17 19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.06%,  2.17%,  7.51%, 59.02%,  0.00%,  0.18%,  0.71%,  3.82%,  0.18%,  1.47%,  4.27%, 20.60%, 430131.74, 271966.06, 0.00, 1377555.94 , 0, 255, 67.06, 0, 255, 61.58, 0, 255, 64.59, 0.00%, 74.00%,0.00%, 1.33%, 24.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.14%,0.00%, 14.06%, 42.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.66%,0.00%, 21.84%, 39.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 29.27%,0.00%, 17.91%, 52.81%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 5.3, 2036293.5, 1996274.8, 0.0, 0.0, 27515373.2, 1.000, 0
19, b-SLICE,   18, 39.00,    3637064, 0,1.01,27.941, 27.491, 26.843, 27.748,28, 17 14 12 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.04%,  2.16%,  7.03%, 58.41%,  0.00%,  0.30%,  0.95%,  4.92%,  0.08%,  1.57%,  4.13%, 20.41%, 445162.02, 271921.25, 0.00, 1407716.08 , 0, 255, 67.06, 0, 255, 61.58, 0, 255, 64.59, 0.00%, 68.92%,0.00%, 6.76%, 24.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.40%,0.00%, 17.10%, 36.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.67%,0.00%, 25.20%, 34.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 30.25%,0.00%, 19.75%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 4.5, 2155623.3, 2114821.5, 0.0, 0.0, 29669437.9, 1.000, 0
