20, b-SLICE,   19, 34.00,   31690280, 0,1.02,28.516, 29.357, 29.321, 28.721,28, 18 15 13 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.06%,  4.75%, 94.14%,  0.00%,  0.00%,  0.00%,  0.03%,  0.00%,  0.00%,  0.00%,  0.02%, 455922.68, 203548.00, 0.00, 13876341.42 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 56.49%, 43.51%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 63.26%, 36.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.05%,0.00%, 58.38%, 41.57%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 2.6, 4472896.1, 4366791.6, 0.0, 0.0, 58279472.6, 1.000, 0
21, P-SLICE,   25, 32.00,   35560312, 0,1.02,30.431, 31.149, 31.117, 30.606,23, 20 18 15 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.24%,  0.34%, 0.07%,  0.45%,  1.88%, 2.26%,  6.30%, 46.09%, 0.00%,  0.00%,  0.16%,  1.82%, 40.36%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.00%,  0.00%, 302778.37, 125603.43, 0.00, 18781001.29 , 0, 255, 69.36, 0, 255, 86.35, 0, 255, 78.37, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 78.97%, 0.00%,0.00%, 11.08%, 9.95%, 0.00%, 0.00%, 0.00%, 0.00%, 53.98%, 0.00%,0.00%, 27.31%, 18.71%, 0.00%, 0.00%, 0.00%, 0.00%, 57.50%, 0.02%,0.00%, 22.07%, 20.41%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 48067.8, 1131.9, 3173317.9, 3088712.8, 0.0, 0.0, 61493518.6, 1.000, 0
22, B-SLICE,   23, 33.00,     430992, 0,1.02,31.397, 32.059, 32.152, 31.574,26, 20 18 13 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 61.93%, 18.74%,  0.41%,  0.00%,  0.03%,  0.05%,  0.00%,  0.00%,  4.50%, 13.72%,  0.62%, 218791.03, 94375.73, 0.00, 239469.71 , 0, 255, 69.36, 0, 255, 86.35, 0, 255, 78.37, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 6.81%,0.00%, 0.40%, 92.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.65%,0.00%, 6.45%, 53.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.82%,0.00%, 0.00%, 40.18%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.5, 2.4, 1812545.8, 1773721.5, 0.0, 0.0, 63309172.5, 1.000, 0
23, b-SLICE,   21, 34.00,      48888, 0,1.02,31.789, 32.381, 32.452, 31.946,29, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.37%, 31.25%,  1.52%,  0.06%,  0.00%,  0.09%,  0.00%,  0.00%,  1.93%, 60.00%,  4.69%,  0.09%, 189246.46, 80892.77, 0.00, 191691.98 , 0, 255, 69.36, 0, 255, 86.35, 0, 255, 78.37, 0.00%, 84.07%,0.00%, 1.65%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.78%,0.00%, 0.34%, 33.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.75%,0.00%, 33.15%, 16.10%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 58.33%,0.00%, 25.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 3.2, 1488682.2, 1456325.7, 0.0, 0.0, 64800137.3, 1.000, 0
24, b-SLICE,   22, 34.00,     205776, 0,1.01,30.728, 31.032, 30.983, 30.798,29, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.58%, 56.03%,  4.96%,  0.12%,  0.00%,  0.06%,  0.00%,  0.00%,  1.26%, 30.20%,  6.47%,  0.31%, 232993.02, 111045.25, 0.00, 242832.35 , 0, 255, 65.98, 0, 255, 68.60, 0, 255, 63.87, 0.00%, 68.39%,0.00%, 1.94%, 29.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 35.06%,0.00%, 0.22%, 64.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.29%,0.00%, 20.02%, 34.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 72.22%,0.00%, 0.00%, 27.78%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 3.1, 1635396.2, 1601780.6, 0.0, 0.0, 66434548.4, 1.000, 0
25, b-SLICE,   24, 34.00,     203240, 0,1.01,30.728, 31.021, 30.984, 30.797,28, 23 20 18 ,25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.14%, 53.46%,  4.55%,  0.14%,  0.00%,  0.14%,  0.00%,  0.00%,  0.30%, 34.81%,  6.10%,  0.37%, 233024.66, 111255.30, 0.00, 242851.64 , 0, 255, 65.98, 0, 255, 68.60, 0, 255, 63.87, 0.00%, 68.42%,0.00%, 0.00%, 31.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 39.53%,0.00%, 0.36%, 60.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.51%,0.00%, 20.62%, 33.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 72.73%,0.00%, 0.00%, 27.27%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.7, 2.5, 1674044.5, 1635296.2, 0.0, 0.0, 68105770.1, 1.000, 0
26, P-SLICE,   28, 32.00,   26176720, 0,1.01,30.304, 30.648, 30.641, 30.389,25, 25 23 20 , -, 0.00%,  0.00%,  0.00%, 0.03%,  0.27%,  0.55%, 0.20%,  0.75%,  3.77%, 0.80%,  2.00%, 18.65%, 0.00%,  0.00%,  0.48%,  8.37%, 64.14%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 278354.46, 129355.83, 0.00, 9372786.03 , 0, 255, 65.94, 0, 255, 68.73, 0, 255, 64.19, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 63.76%, 0.00%,0.00%, 11.77%, 24.47%, 0.00%, 0.00%, 0.00%, 0.00%, 35.25%, 0.00%,0.00%, 26.30%, 38.45%, 0.00%, 0.00%, 0.00%, 0.00%, 25.06%, 0.00%,0.00%, 32.30%, 42.64%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 42420.6, 725.5, 2292481.0, 2234133.6, 0.0, 0.0, 70075965.6, 1.000, 0
27, B-SLICE,   27, 33.00,   33523488, 0,1.02,29.461, 30.269, 30.263, 29.662,27, 25 23 18 ,28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.81%,  4.79%, 94.36%,  0.00%,  0.00%,  0.00%,  0.03%,  0.00%,  0.00%,  0.00%,  0.02%, 368969.84, 166796.50, 0.00, 13601025.69 , 0, 255, 69.61, 0, 255, 86.26, 0, 255, 77.76, 0.00%, 0.00%,0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 57.82%, 42.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 62.82%, 37.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.04%,0.00%, 57.91%, 42.04%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.8, 3.0, 4199521.3, 4087254.5, 0.0, 0.0, 74625414.7, 1.000, 0
28, b-SLICE,   26, 34.00,     175440, 0,1.01,30.612, 30.925, 30.863, 30.682,29, 25 23 ,27 28 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 16.33%, 13.72%,  0.15%,  0.00%,  0.03%,  0.13%,  0.00%,  0.02%, 19.28%, 50.03%,  0.31%, 238835.52, 113576.43, 0.00, 246673.16 , 0, 255, 65.94, 0, 255, 68.73, 0, 255, 64.19, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.18%,0.00%, 0.21%, 45.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 76.68%,0.00%, 2.39%, 20.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.06%,0.00%, 0.00%, 31.94%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.8, 3.1, 1727671.7, 1689941.0, 0.0, 0.0, 76365506.5, 1.000, 0
29, P-SLICE,   33, 32.00,   34847368, 0,1.02,30.420, 31.111, 31.128, 30.595,23, 28 27 25 , -, 0.00%,  0.00%,  0.00%, 0.02%,  0.16%,  0.23%, 0.07%,  0.37%,  1.48%, 2.20%,  5.84%, 41.42%, 0.00%,  0.00%,  0.11%,  1.61%, 46.47%,  0.00%,  0.00%,  0.00%,  0.02%,  0.00%,  0.00%,  0.00%,  0.01%, 300426.53, 126087.83, 0.00, 17358179.17 , 0, 255, 69.83, 0, 255, 86.23, 0, 255, 77.38, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 78.47%, 0.00%,0.00%, 10.76%, 10.76%, 0.00%, 0.00%, 0.00%, 0.00%, 51.31%, 0.00%,0.00%, 30.42%, 18.27%, 0.00%, 0.00%, 0.00%, 0.00%, 51.54%, 0.03%,0.00%, 27.06%, 21.38%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 29196.3, 1168.4, 3178260.1, 3103141.2, 0.0, 0.0, 67254767.9, 1.000, 0
30, B-SLICE,   31, 33.00,     430816, 0,1.02,31.348, 32.005, 32.161, 31.532,26, 28 27 23 ,33 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 51.20%, 24.28%,  0.32%,  0.00%,  0.03%,  0.05%,  0.00%,  0.00%,  4.86%, 18.75%,  0.50%, 219933.73, 95120.57, 0.00, 240010.51 , 0, 255, 69.83, 0, 255, 86.23, 0, 255, 77.38, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 8.72%,0.00%, 0.27%, 91.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.72%,0.00%, 4.47%, 53.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.00%,0.00%, 2.00%, 37.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 3.0, 1761893.0, 1719721.9, 0.0, 0.0, 75431544.7, 1.000, 0
31, b-SLICE,   29, 34.00,     353768, 0,1.02,30.262, 31.247, 31.340, 30.520,29, 28 27 ,31 33 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.07%, 83.34%,  4.01%,  0.07%,  0.00%,  0.04%,  0.00%,  0.00%,  0.02%,  9.51%,  2.78%,  0.16%, 279674.73, 116593.21, 0.00, 299355.51 , 0, 255, 69.61, 0, 255, 86.26, 0, 255, 77.76, 0.00%, 25.00%,0.00%, 0.00%, 75.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 10.28%,0.00%, 0.30%, 89.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 28.94%,0.00%, 29.30%, 41.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 70.00%,0.00%, 0.00%, 30.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.8, 3.2, 1705255.7, 1669844.6, 0.0, 0.0, 82157768.3, 1.000, 0
32, b-SLICE,   30, 34.00,   23044160, 0,1.01,28.528, 28.757, 28.744, 28.584,29, 28 27 ,31 33 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  1.37%,  9.76%, 88.85%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 409922.20, 206062.69, 0.00, 6822176.77 , 0, 255, 65.92, 0, 255, 68.90, 0, 255, 64.52, 0.00%, 0.00%,0.00%, 25.00%, 75.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 40.99%, 59.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 47.93%, 52.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.01%,0.00%, 50.02%, 49.97%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 3.7, 3413796.2, 3326241.9, 0.0, 0.0, 83729864.2, 1.000, 0
33, b-SLICE,   32, 34.00,   23073032, 0,1.01,28.523, 28.756, 28.694, 28.573,28, 31 28 27 ,33 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.45%, 10.08%, 88.46%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 410426.77, 206251.17, 0.00, 6900136.40 , 0, 255, 65.92, 0, 255, 68.90, 0, 255, 64.52, 0.00%, 0.00%,0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 39.34%, 60.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 47.42%, 52.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.01%,0.00%, 49.56%, 50.43%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 3.0, 3323711.7, 3240583.8, 0.0, 0.0, 82009488.7, 1.000, 0
34, P-SLICE,   38, 32.00,   27424904, 0,1.01,30.328, 30.710, 30.702, 30.423,23, 33 31 28 , -, 0.00%,  0.00%,  0.00%, 0.05%,  0.33%,  0.93%, 0.28%,  1.43%,  8.27%, 0.95%,  2.48%, 26.15%, 0.00%,  0.00%,  0.35%,  7.45%, 51.33%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 280909.58, 127043.25, 0.00, 11111056.35 , 0, 255, 65.76, 0, 255, 68.99, 0, 255, 65.10, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 78.83%, 0.00%,0.00%, 7.11%, 14.06%, 0.00%, 0.00%, 0.00%, 0.00%, 56.20%, 0.00%,0.00%, 21.31%, 22.50%, 0.00%, 0.00%, 0.00%, 0.00%, 36.56%, 0.00%,0.00%, 30.22%, 33.22%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 55595.6, 787.6, 2263952.7, 2207204.2, 0.0, 0.0, 63871799.8, 1.000, 0
35, B-SLICE,   36, 33.00,   24690688, 0,1.01,29.375, 29.714, 29.677, 29.455,26, 33 31 27 ,38 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.27%,  9.63%, 89.10%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 339195.63, 167641.69, 0.00, 6539429.56 , 0, 255, 66.00, 0, 255, 68.91, 0, 255, 64.91, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 39.19%, 60.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49.72%, 50.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.01%,0.00%, 50.65%, 49.34%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 2.8, 3251838.3, 3174338.4, 0.0, 0.0, 73413093.6, 1.000, 0
36, b-SLICE,   34, 34.00,     415200, 0,1.01,29.813, 30.040, 29.929, 29.856,29, 33 31 ,36 38 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 27.25%, 25.35%,  1.30%,  0.00%,  0.04%,  0.09%,  0.01%,  0.02%, 17.15%, 26.93%,  1.86%, 286106.43, 139596.63, 0.00, 305334.61 , 0, 255, 66.00, 0, 255, 68.91, 0, 255, 64.91, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.68%,0.00%, 0.19%, 61.13%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.95%,0.00%, 3.21%, 46.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.01%,0.00%, 0.68%, 40.32%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 3.9, 1729358.0, 1689752.1, 0.0, 0.0, 81237501.5, 1.000, 0
37, b-SLICE,   35, 34.00,   31285584, 0,1.02,28.541, 29.391, 29.388, 28.753,29, 33 31 ,36 38 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.73%,  4.54%, 94.68%,  0.00%,  0.00%,  0.00%,  0.03%,  0.00%,  0.00%,  0.00%,  0.02%, 448067.48, 201719.68, 0.00, 12959333.95 , 0, 255, 70.01, 0, 255, 85.98, 0, 255, 77.30, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 57.56%, 42.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 65.78%, 34.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.05%,0.00%, 59.59%, 40.36%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 3.1, 4390670.5, 4283418.7, 0.0, 0.0, 81987054.8, 1.000, 0
38, b-SLICE,   37, 34.00,   31357560, 0,1.02,28.541, 29.365, 29.386, 28.750,28, 36 33 31 ,38 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.94%,  4.69%, 94.32%,  0.00%,  0.00%,  0.00%,  0.03%,  0.00%,  0.00%,  0.00%,  0.02%, 449689.99, 202254.83, 0.00, 13402673.90 , 0, 255, 70.01, 0, 255, 85.98, 0, 255, 77.30, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 55.15%, 44.85%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 63.81%, 36.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.05%,0.00%, 58.37%, 41.58%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 3.6, 4342788.5, 4241996.4, 0.0, 0.0, 79419884.3, 1.000, 0
39, P-SLICE,   40, 32.00,    1071304, 0,1.01,31.117, 31.393, 31.345, 31.180,26, 38 36 33 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.09%, 36.42%, 31.34%,  7.24%,  0.00%,  0.01%,  0.00%,  0.00%,  0.05%,  5.78%, 13.47%,  5.59%, 214053.16, 103214.37, 0.00, 245179.07 , 0, 255, 65.76, 0, 255, 68.99, 0, 255, 65.10, 0.00%, 38.10%,0.00%, 0.00%, 61.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 13.72%,0.00%, 0.32%, 85.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 29.01%,0.00%, 3.54%, 67.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.57%,0.00%, 0.00%, 56.43%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 46967.7, 4.8, 1343783.9, 1313393.4, 0.0, 0.0, 73919963.2, 1.000, 0
40, b-SLICE,   39, 34.00,   31966376, 0,1.02,28.512, 29.377, 29.408, 28.732,28, 38 36 31 ,40 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  1.48%,  5.91%, 92.56%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.00%,  0.02%, 454662.33, 203023.11, 0.00, 14657364.62 , 0, 255, 70.11, 0, 255, 86.04, 0, 255, 77.20, 0.00%, 0.00%,0.00%, 66.67%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 55.13%, 44.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 60.55%, 39.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.04%,0.00%, 54.99%, 44.97%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.6, 4.1, 4499520.6, 4388397.8, 0.0, 0.0, 80216439.5, 1.000, 0
41, P-SLICE,   45, 32.00,   35593336, 0,1.02,30.468, 31.196, 31.167, 30.646,23, 40 38 36 , -, 0.00%,  0.00%,  0.00%, 0.04%,  0.40%,  0.75%, 0.14%,  0.63%,  2.75%, 2.68%,  7.19%, 57.37%, 0.00%,  0.00%,  0.22%,  1.77%, 26.05%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 302103.05, 124278.41, 0.00, 20615430.68 , 0, 255, 70.08, 0, 255, 86.12, 0, 255, 76.84, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 84.14%, 0.00%,0.00%, 8.30%, 7.55%, 0.00%, 0.00%, 0.00%, 0.00%, 63.49%, 0.00%,0.00%, 20.87%, 15.64%, 0.00%, 0.00%, 0.00%, 0.00%, 72.08%, 0.00%,0.00%, 13.41%, 14.51%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 17210.4, 653.4, 3985931.4, 3908951.8, 0.0, 0.0, 68093399.5, 1.000, 0
42, B-SLICE,   43, 33.00,     441168, 0,1.02,31.472, 32.188, 32.347, 31.671,26, 40 38 36 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.11%, 80.14%,  8.90%,  1.02%,  0.00%,  0.02%,  0.00%,  0.00%,  0.02%,  3.47%,  4.39%,  1.93%, 215972.46, 92157.22, 0.00, 237402.50 , 0, 255, 70.08, 0, 255, 86.12, 0, 255, 76.84, 0.00%, 16.67%,0.00%, 8.33%, 75.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 4.18%,0.00%, 0.35%, 95.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 27.66%,0.00%, 16.42%, 55.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 65.44%,0.00%, 0.00%, 34.56%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 3.0, 1869881.4, 1830249.7, 0.0, 0.0, 75664822.4, 1.000, 0
43, b-SLICE,   41, 34.00,   31101096, 0,1.02,28.587, 29.397, 29.392, 28.789,29, 40 36 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%,  0.79%,  4.56%, 94.53%,  0.00%,  0.00%,  0.00%,  0.05%,  0.00%,  0.00%,  0.00%,  0.05%, 446690.40, 200938.33, 0.00, 13147010.55 , 0, 255, 70.11, 0, 255, 86.04, 0, 255, 77.20, 0.00%, 0.00%,0.00%, 53.85%, 46.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 59.26%, 40.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 64.48%, 35.52%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.10%,0.00%, 59.25%, 40.64%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.8, 3.4, 5409889.6, 5304970.3, 0.0, 0.0, 87908541.8, 1.000, 0
44, b-SLICE,   42, 34.00,   22321144, 0,1.01,28.528, 28.750, 28.753, 28.584,29, 40 36 ,43 45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.02%,  0.96%,  8.46%, 90.53%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.00%,  0.01%, 406972.33, 205409.45, 0.00, 6092998.64 , 0, 255, 65.71, 0, 255, 68.58, 0, 255, 65.67, 0.00%, 0.00%,0.00%, 38.10%, 61.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 40.30%, 59.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 50.58%, 49.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.03%,0.00%, 55.27%, 44.70%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.2, 3.3, 4234638.2, 4150084.6, 0.0, 0.0, 88717178.6, 1.000, 0
45, b-SLICE,   44, 34.00,   22341592, 0,1.01,28.523, 28.760, 28.747, 28.581,28, 43 40 36 ,45 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.04%,  8.65%, 90.28%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.00%,  0.01%, 407264.44, 205393.03, 0.00, 6192631.63 , 0, 255, 65.71, 0, 255, 68.58, 0, 255, 65.67, 0.00%, 0.00%,0.00%, 50.00%, 50.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 39.37%, 60.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49.97%, 50.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.02%,0.00%, 54.61%, 45.37%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 2.9, 2.4, 3583259.0, 3500032.4, 0.0, 0.0, 86577351.3, 1.000, 0
