Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, Y PSNR, U PSNR, V PSNR, YUV PSNR, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
10, b-SLICE,    8, 39.00,     102824, 0,1.01,26.132, 27.837, 27.802, 26.554,29, 7 5 ,9 10 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.01%, 16.79%,  8.50%,  0.03%,  0.00%,  0.02%,  0.00%,  0.00%,  0.07%, 28.41%, 46.11%,  0.06%, 672960.09, 229550.67, 0.00, 687877.20 , 0, 255, 65.98, 0, 255, 69.23, 0, 255, 63.56, 0.00%, 83.33%,0.00%, 0.00%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.87%,0.00%, 0.15%, 36.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.81%,0.00%, 3.13%, 15.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 0.00%, 33.33%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.9, 3.2, 1668332.1, 1631422.9, 0.0, 0.0, 26750625.2, 1.000, 0
11, P-SLICE,   15, 37.00,   25942120, 0,1.02,25.504, 28.037, 27.968, 26.129,23, 10 9 7 , -, 0.00%,  0.00%,  0.00%, 0.03%,  0.24%,  0.27%, 0.07%,  0.32%,  1.14%, 2.29%,  5.42%, 36.62%, 0.00%,  0.00%,  0.19%,  1.68%, 51.62%,  0.00%,  0.00%,  0.00%,  0.07%,  0.00%,  0.00%,  0.00%,  0.03%, 859976.50, 249534.33, 0.00, 17111844.65 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 73.82%, 0.00%,0.00%, 12.90%, 13.28%, 0.00%, 0.00%, 0.00%, 0.00%, 44.57%, 0.00%,0.00%, 33.27%, 22.16%, 0.00%, 0.00%, 0.00%, 0.00%, 46.16%, 0.10%,0.00%, 27.62%, 26.12%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 26168.3, 1072.5, 3015314.4, 2937228.5, 0.0, 0.0, 29783074.4, 1.000, 0
12, B-SLICE,   13, 38.00,     261016, 0,1.02,26.131, 28.780, 28.744, 26.789,26, 10 9 5 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 46.54%, 14.54%,  0.07%,  0.00%,  0.04%,  0.03%,  0.00%,  0.01%, 17.95%, 20.68%,  0.14%, 697470.09, 209173.35, 0.00, 744429.55 , 0, 255, 69.05, 0, 255, 86.81, 0, 255, 79.68, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 27.87%,0.00%, 0.18%, 71.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.33%,0.00%, 5.88%, 38.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 66.67%,0.00%, 8.33%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.3, 2.3, 1591217.2, 1555582.0, 0.0, 0.0, 31377309.2, 1.000, 0
13, b-SLICE,   11, 39.00,     233968, 0,1.02,25.018, 27.747, 27.690, 25.693,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.41%, 58.82%,  8.46%,  0.06%,  0.00%,  0.07%,  0.07%,  0.02%,  0.56%, 25.45%,  5.99%,  0.10%, 899155.35, 265171.67, 0.00, 953159.56 , 0, 255, 68.75, 0, 255, 86.78, 0, 255, 80.32, 0.00%, 57.65%,0.00%, 0.00%, 42.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 30.26%,0.00%, 0.20%, 69.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 35.13%,0.00%, 15.79%, 49.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 68.75%,0.00%, 12.50%, 18.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 2.4, 1563304.5, 1528713.5, 0.0, 0.0, 32943184.9, 1.000, 0
14, b-SLICE,   12, 39.00,   15415024, 0,1.01,24.022, 26.090, 25.926, 24.518,29, 10 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.03%,  1.64%,  9.34%, 88.06%,  0.00%,  0.00%,  0.01%,  0.38%,  0.00%,  0.00%,  0.01%,  0.54%, 1104895.69, 367437.22, 0.00, 6698802.35 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 30.43%, 69.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 36.03%, 63.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.22%,0.00%, 46.35%, 53.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.03%,0.00%, 40.97%, 58.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.0, 3.0, 3020482.6, 2946278.3, 0.0, 0.0, 35962167.0, 1.000, 0
15, b-SLICE,   14, 39.00,   15421720, 0,1.01,24.011, 26.075, 25.941, 24.510,28, 13 10 9 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.76%,  9.70%, 87.63%,  0.00%,  0.00%,  0.01%,  0.32%,  0.00%,  0.00%,  0.01%,  0.57%, 1106160.05, 367689.64, 0.00, 6755708.12 , 0, 255, 65.94, 0, 255, 69.33, 0, 255, 63.39, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 34.54%, 65.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.22%,0.00%, 46.82%, 52.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 1.00%,0.00%, 40.16%, 58.84%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 2.4, 2821092.2, 2753831.8, 0.0, 0.0, 38780706.0, 1.000, 0
16, P-SLICE,   20, 37.00,   19179832, 0,1.01,25.813, 27.640, 27.682, 26.275,23, 15 13 10 , -, 0.00%,  0.00%,  0.00%, 0.05%,  0.41%,  1.33%, 0.35%,  1.37%,  8.07%, 1.04%,  2.27%, 23.13%, 0.00%,  0.00%,  0.46%,  7.79%, 53.72%,  0.00%,  0.00%,  0.00%,  0.01%,  0.00%,  0.00%,  0.00%,  0.00%, 755931.43, 248340.93, 0.00, 10927158.88 , 0, 255, 65.98, 0, 255, 68.60, 0, 255, 63.87, 0.00%, 0.00%,0.00%, 0.00%, 100.00%, 0.00%, 0.00%, 0.00%, 0.00%, 79.46%, 0.00%,0.00%, 7.29%, 13.24%, 0.00%, 0.00%, 0.00%, 0.00%, 54.63%, 0.00%,0.00%, 20.35%, 25.02%, 0.00%, 0.00%, 0.00%, 0.00%, 32.97%, 0.02%,0.00%, 28.60%, 38.41%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 47852.3, 1072.4, 2023261.1, 1968408.3, 0.0, 0.0, 40844418.5, 1.000, 0
17, B-SLICE,   18, 38.00,   16757248, 0,1.01,24.872, 26.451, 26.424, 25.264,26, 15 13 9 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.68%,  9.66%, 88.38%,  0.00%,  0.00%,  0.00%,  0.13%,  0.00%,  0.00%,  0.00%,  0.15%, 918709.87, 338609.01, 0.00, 6616381.26 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 36.27%, 63.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 49.41%, 50.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.32%,0.00%, 45.52%, 54.16%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.1, 4.1, 2990169.6, 2919201.3, 0.0, 0.0, 43837326.9, 1.000, 0
18, b-SLICE,   16, 39.00,     279984, 0,1.01,25.263, 26.683, 26.592, 25.606,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%, 23.95%, 17.25%,  0.45%,  0.00%,  0.02%,  0.00%,  0.00%,  0.05%, 27.23%, 30.38%,  0.67%, 817358.14, 300200.53, 0.00, 861067.66 , 0, 255, 65.96, 0, 255, 68.65, 0, 255, 63.65, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.23%,0.00%, 0.15%, 46.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 61.36%,0.00%, 3.82%, 34.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 59.72%,0.00%, 3.47%, 36.81%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 3.0, 3.0, 1555780.2, 1519578.0, 0.0, 0.0, 45396114.5, 1.000, 0
19, b-SLICE,   17, 39.00,   23124120, 0,1.02,23.472, 26.841, 26.808, 24.310,29, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.32%,  5.84%, 92.64%,  0.00%,  0.00%,  0.00%,  0.11%,  0.00%,  0.00%,  0.00%,  0.09%, 1318680.37, 340837.70, 0.00, 13772708.60 , 0, 255, 69.06, 0, 255, 86.36, 0, 255, 79.00, 0.00%, 0.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 58.78%, 41.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 64.06%, 35.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.22%,0.00%, 55.99%, 43.79%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 2.2, 3.2, 4036796.6, 3941880.4, 0.0, 0.0, 49431419.0, 1.000, 0
